"Interval start","All Packets"
1331,0
1331.5,0
1332,0
1332.5,0
1333,0
1333.5,0
1334,1
1334.5,0
1335,0
1335.5,0
1336,0
1336.5,0
1337,0
1337.5,0
1338,0
1338.5,0
1339,0
1339.5,0
1340,1
1340.5,0
1341,0
1341.5,0
1342,0
1342.5,1
1343,0
1343.5,0
1344,0
1344.5,0
1345,0
1345.5,1
1346,0
1346.5,0
1347,0
1347.5,0
1348,0
1348.5,0
1349,0
1349.5,0
1350,0
1350.5,0
1351,1
1351.5,0
1352,0
1352.5,0
1353,0
1353.5,0
1354,1
1354.5,1
1355,0
1355.5,0
1356,0
1356.5,0
1357,0
1357.5,0
1358,0
1358.5,0
1359,0
1359.5,0
1360,1
1360.5,0
1361,0
1361.5,0
1362,0
1362.5,0
1363,1
1363.5,0
1364,0
1364.5,0
1365,0
1365.5,0
1366,0
1366.5,0
1367,0
1367.5,0
1368,0
1368.5,0
1369,0
1369.5,0
1370,0
1370.5,0
1371,0
1371.5,1
1372,0
1372.5,0
1373,0
1373.5,0
1374,0
1374.5,0
1375,0
1375.5,0
1376,0
1376.5,0
1377,0
1377.5,0
1378,0
1378.5,1
1379,0
1379.5,0
1380,0
1380.5,2
1381,0
1381.5,0
1382,0
1382.5,0
1383,0
1383.5,0
1384,0
1384.5,0
1385,0
1385.5,0
1386,1
1386.5,0
1387,0
1387.5,0
1388,0
1388.5,0
1389,1
1389.5,0
1390,0
1390.5,0
1391,0
1391.5,0
1392,0
1392.5,0
1393,0
1393.5,0
1394,0
1394.5,0
1395,0
1395.5,0
1396,0
1396.5,0
1397,0
1397.5,0
1398,0
1398.5,0
1399,0
1399.5,1
1400,1
1400.5,0
1401,6
1401.5,0
1402,1
1402.5,1
1403,1
1403.5,0
1404,0
1404.5,0
1405,0
1405.5,1
1406,0
1406.5,0
1407,0
1407.5,0
1408,0
1408.5,1
1409,0
1409.5,0
1410,0
1410.5,0
1411,0
1411.5,0
1412,0
1412.5,0
1413,0
1413.5,0
1414,1
1414.5,0
1415,0
1415.5,0
1416,0
1416.5,0
1417,0
1417.5,1
1418,0
1418.5,0
1419,0
1419.5,1
1420,0
1420.5,1
1421,0
1421.5,0
1422,0
1422.5,0
1423,0
1423.5,0
1424,0
1424.5,0
1425,0
1425.5,0
1426,0
1426.5,1
1427,0
1427.5,0
1428,0
1428.5,0
1429,1
1429.5,0
1430,0
1430.5,0
1431,0
1431.5,0
1432,0
1432.5,0
1433,0
1433.5,0
1434,0
1434.5,0
1435,0
1435.5,0
1436,0
1436.5,0
1437,0
1437.5,0
1438,1
1438.5,0
1439,0
1439.5,1
1440,8
1440.5,0
1441,2
1441.5,1
1442,3
1442.5,1
1443,0
1443.5,1
1444,0
1444.5,0
1445,0
1445.5,0
1446,0
1446.5,1
1447,0
1447.5,0
1448,0
1448.5,0
1449,0
1449.5,1
1450,0
1450.5,1
1451,0
1451.5,0
1452,0
1452.5,0
1453,0
1453.5,0
1454,0
1454.5,0
1455,0
1455.5,0
1456,0
1456.5,0
1457,0
1457.5,0
1458,0
1458.5,0
1459,0
1459.5,1
1460,0
1460.5,1
1461,0
1461.5,0
1462,0
1462.5,0
1463,0
1463.5,0
1464,0
1464.5,0
1465,0
1465.5,1
1466,0
1466.5,0
1467,0
1467.5,0
1468,0
1468.5,0
1469,1
1469.5,0
1470,0
1470.5,0
1471,0
1471.5,0
1472,0
1472.5,0
1473,0
1473.5,0
1474,0
1474.5,1
1475,0
1475.5,0
1476,0
1476.5,0
1477,0
1477.5,0
1478,1
1478.5,0
1479,0
1479.5,1
1480,0
1480.5,0
1481,0
1481.5,0
1482,0
1482.5,0
1483,0
1483.5,0
1484,0
1484.5,0
1485,0
1485.5,0
1486,0
1486.5,1
1487,0
1487.5,0
1488,0
1488.5,0
1489,0
1489.5,1
1490,0
1490.5,0
1491,0
1491.5,0
1492,0
1492.5,0
1493,0
1493.5,0
1494,0
1494.5,0
1495,0
1495.5,0
1496,0
1496.5,0
1497,0
1497.5,0
1498,1
1498.5,2
1499,0
1499.5,0
1500,1
1500.5,0
1501,1
1501.5,0
1502,0
1502.5,0
1503,0
1503.5,0
1504,0
1504.5,0
1505,0
1505.5,0
1506,0
1506.5,0
1507,1
1507.5,0
1508,0
1508.5,0
1509,0
1509.5,0
1510,0
1510.5,0
1511,0
1511.5,0
1512,0
1512.5,0
1513,0
1513.5,0
1514,0
1514.5,0
1515,0
1515.5,0
1516,1
1516.5,0
1517,0
1517.5,0
1518,0
1518.5,0
1519,0
1519.5,0
1520,1
1520.5,0
1521,0
1521.5,0
1522,0
1522.5,1
1523,0
1523.5,0
1524,0
1524.5,1
1525,0
1525.5,1
1526,0
1526.5,0
1527,0
1527.5,0
1528,0
1528.5,0
1529,0
1529.5,0
1530,0
1530.5,0
1531,0
1531.5,0
1532,0
1532.5,0
1533,0
1533.5,1
1534,0
1534.5,0
1535,0
1535.5,0
1536,0
1536.5,0
1537,0
1537.5,0
1538,0
1538.5,0
1539,0
1539.5,0
1540,1
1540.5,0
1541,0
1541.5,0
1542,0
1542.5,1
1543,0
1543.5,0
1544,0
1544.5,0
1545,0
1545.5,0
1546,0
1546.5,1
1547,0
1547.5,0
1548,0
1548.5,0
1549,0
1549.5,0
1550,0
1550.5,0
1551,1
1551.5,0
1552,0
1552.5,0
1553,0
1553.5,0
1554,0
1554.5,0
1555,1
1555.5,0
1556,0
1556.5,0
1557,0
1557.5,0
1558,0
1558.5,0
1559,0
1559.5,0
1560,1
1560.5,0
1561,1
1561.5,0
1562,0
1562.5,0
1563,0
1563.5,0
1564,6
1564.5,7
1565,1
1565.5,0
1566,1
1566.5,0
1567,1
1567.5,0
1568,0
1568.5,0
1569,0
1569.5,1
1570,0
1570.5,1
1571,3
1571.5,3
1572,1
1572.5,0
1573,0
1573.5,0
1574,1
1574.5,0
1575,0
1575.5,0
1576,0
1576.5,0
1577,0
1577.5,0
1578,0
1578.5,0
1579,0
1579.5,0
1580,1
1580.5,0
1581,0
1581.5,0
1582,2
1582.5,0
1583,1
1583.5,1
1584,0
1584.5,0
1585,0
1585.5,1
1586,0
1586.5,0
1587,0
1587.5,1
1588,0
1588.5,0
1589,0
1589.5,1
1590,0
1590.5,0
1591,0
1591.5,1
1592,0
1592.5,2
1593,0
1593.5,0
1594,0
1594.5,1
1595,0
1595.5,0
1596,0
1596.5,0
1597,0
1597.5,0
1598,0
1598.5,0
1599,0
1599.5,0
1600,1
1600.5,0
1601,0
1601.5,3
1602,0
1602.5,0
1603,0
1603.5,0
1604,0
1604.5,0
1605,0
1605.5,0
1606,0
1606.5,0
1607,0
1607.5,0
1608,0
1608.5,0
1609,0
1609.5,0
1610,1
1610.5,0
1611,0
1611.5,1
1612,0
1612.5,0
1613,0
1613.5,0
1614,0
1614.5,0
1615,0
1615.5,0
1616,0
1616.5,0
1617,0
1617.5,0
1618,0
1618.5,1
1619,1
1619.5,0
1620,0
1620.5,1
1621,0
1621.5,0
1622,0
1622.5,0
1623,0
1623.5,0
1624,0
1624.5,0
1625,0
1625.5,0
1626,0
1626.5,0
1627,0
1627.5,1
1628,0
1628.5,0
1629,0
1629.5,0
1630,0
1630.5,0
1631,0
1631.5,0
1632,0
1632.5,0
1633,0
1633.5,0
1634,0
1634.5,0
1635,0
1635.5,0
1636,0
1636.5,2
1637,0
1637.5,0
1638,1
1638.5,0
1639,0
1639.5,0
1640,0
1640.5,1
1641,0
1641.5,0
1642,0
1642.5,1
1643,0
1643.5,0
1644,0
1644.5,0
1645,1
1645.5,0
1646,0
1646.5,0
1647,0
1647.5,0
1648,0
1648.5,0
1649,0
1649.5,0
1650,0
1650.5,0
1651,0
1651.5,0
1652,0
1652.5,0
1653,0
1653.5,0
1654,1
1654.5,0
1655,0
1655.5,0
1656,0
1656.5,0
1657,0
1657.5,0
1658,0
1658.5,0
1659,0
1659.5,1
1660,0
1660.5,0
1661,0
1661.5,0
1662,0
1662.5,1
1663,0
1663.5,0
1664,0
1664.5,0
1665,0
1665.5,0
1666,0
1666.5,1
1667,0
1667.5,1
1668,0
1668.5,0
1669,0
1669.5,0
1670,0
1670.5,0
1671,0
1671.5,1
1672,0
1672.5,0
1673,0
1673.5,0
1674,0
1674.5,0
1675,0
1675.5,0
1676,0
1676.5,0
1677,0
1677.5,0
1678,0
1678.5,0
1679,0
1679.5,1
1680,1
1680.5,0
1681,0
1681.5,0
1682,0
1682.5,0
1683,0
1683.5,0
1684,0
1684.5,0
1685,0
1685.5,0
1686,0
1686.5,0
1687,0
1687.5,0
1688,0
1688.5,0
1689,1
1689.5,0
1690,0
1690.5,1
1691,0
1691.5,0
1692,0
1692.5,0
1693,0
1693.5,0
1694,0
1694.5,0
1695,0
1695.5,0
1696,0
1696.5,0
1697,0
1697.5,1
1698,0
1698.5,0
1699,0
1699.5,1
1700,0
1700.5,0
1701,0
1701.5,0
1702,0
1702.5,0
1703,0
1703.5,0
1704,0
1704.5,0
1705,0
1705.5,1
1706,0
1706.5,1
1707,0
1707.5,0
1708,0
1708.5,0
1709,2
1709.5,11
1710,0
1710.5,1
1711,1
1711.5,0
1712,0
1712.5,0
1713,0
1713.5,0
1714,1
1714.5,1
1715,1
1715.5,0
1716,0
1716.5,0
1717,0
1717.5,0
1718,0
1718.5,0
1719,0
1719.5,1
1720,0
1720.5,0
1721,0
1721.5,0
1722,0
1722.5,0
1723,0
1723.5,0
1724,2
1724.5,0
1725,0
1725.5,0
1726,0
1726.5,0
1727,0
1727.5,0
1728,0
1728.5,0
1729,0
1729.5,0
1730,0
1730.5,0
1731,0
1731.5,0
1732,0
1732.5,1
1733,0
1733.5,0
1734,0
1734.5,0
1735,0
1735.5,0
1736,0
1736.5,0
1737,0
1737.5,0
1738,0
1738.5,1
1739,0
1739.5,0
1740,1
1740.5,0
1741,0
1741.5,9
1742,2
1742.5,1
1743,1
1743.5,0
1744,2
1744.5,0
1745,0
1745.5,0
1746,0
1746.5,0
1747,0
1747.5,0
1748,0
1748.5,0
1749,0
1749.5,0
1750,1
1750.5,0
1751,0
1751.5,0
1752,0
1752.5,0
1753,0
1753.5,0
1754,0
1754.5,0
1755,0
1755.5,0
1756,0
1756.5,0
1757,0
1757.5,0
1758,0
1758.5,0
1759,1
1759.5,0
1760,1
1760.5,0
1761,0
1761.5,0
1762,0
1762.5,1
1763,0
1763.5,0
1764,0
1764.5,0
1765,0
1765.5,1
1766,0
1766.5,0
1767,0
1767.5,0
1768,1
1768.5,0
1769,0
1769.5,0
1770,0
1770.5,0
1771,0
1771.5,0
1772,0
1772.5,0
1773,0
1773.5,0
1774,0
1774.5,0
1775,0
1775.5,0
1776,0
1776.5,1
1777,0
1777.5,0
1778,0
1778.5,0
1779,0
1779.5,1
1780,1
1780.5,1
1781,0
1781.5,0
1782,0
1782.5,0
1783,0
1783.5,0
1784,0
1784.5,0
1785,0
1785.5,0
1786,0
1786.5,1
1787,0
1787.5,0
1788,0
1788.5,2
1789,0
1789.5,0
1790,0
1790.5,0
1791,0
1791.5,0
1792,0
1792.5,0
1793,0
1793.5,0
1794,0
1794.5,0
1795,0
1795.5,0
1796,0
1796.5,0
1797,1
1797.5,0
1798,0
1798.5,0
1799,0
1799.5,0
1800,1
1800.5,0
1801,0
1801.5,0
1802,0
1802.5,0
1803,0
1803.5,0
1804,0
1804.5,0
1805,0
1805.5,0
1806,0
1806.5,0
1807,0
1807.5,0
1808,1
1808.5,0
1809,0
1809.5,0
1810,0
1810.5,1
1811,0
1811.5,0
1812,0
1812.5,0
1813,0
1813.5,0
1814,0
1814.5,0
1815,0
1815.5,0
1816,0
1816.5,1
1817,0
1817.5,0
1818,0
1818.5,0
1819,0
1819.5,0
1820,1
1820.5,0
1821,0
1821.5,0
1822,0
1822.5,1
1823,0
1823.5,0
1824,1
1824.5,0
1825,1
1825.5,2
1826,0
1826.5,0
1827,0
1827.5,1
1828,0
1828.5,0
1829,1
1829.5,0
1830,0
1830.5,0
1831,0
1831.5,0
1832,0
1832.5,0
1833,0
1833.5,5
1834,2
1834.5,1
1835,1
1835.5,1
1836,0
1836.5,0
1837,1
1837.5,0
1838,0
1838.5,0
1839,0
1839.5,0
1840,1
1840.5,0
1841,0
1841.5,0
1842,0
1842.5,0
1843,0
1843.5,0
1844,1
1844.5,0
1845,0
1845.5,0
1846,0
1846.5,0
1847,0
1847.5,0
1848,0
1848.5,0
1849,0
1849.5,0
1850,0
1850.5,0
1851,0
1851.5,0
1852,0
1852.5,0
1853,0
1853.5,0
1854,0
1854.5,1
1855,0
1855.5,0
1856,0
1856.5,0
1857,0
1857.5,0
1858,0
1858.5,1
1859,0
1859.5,0
1860,1
1860.5,0
1861,0
1861.5,0
1862,0
1862.5,0
1863,0
1863.5,1
1864,0
1864.5,0
1865,0
1865.5,0
1866,0
1866.5,0
1867,0
1867.5,0
1868,0
1868.5,0
1869,0
1869.5,1
1870,0
1870.5,0
1871,0
1871.5,0
1872,0
1872.5,1
1873,0
1873.5,0
1874,0
1874.5,0
1875,0
1875.5,0
1876,0
1876.5,0
1877,0
1877.5,0
1878,0
1878.5,0
1879,0
1879.5,0
1880,0
1880.5,1
1881,1
1881.5,0
1882,1
1882.5,1
1883,0
1883.5,0
1884,0
1884.5,1
1885,0
1885.5,1
1886,1
1886.5,0
1887,1
1887.5,0
1888,1
1888.5,0
1889,1
1889.5,0
1890,2
1890.5,0
1891,1
1891.5,0
1892,1
1892.5,0
1893,2
1893.5,0
1894,1
1894.5,0
1895,1
1895.5,0
1896,0
1896.5,1
1897,0
1897.5,1
1898,0
1898.5,2
1899,0
1899.5,4
1900,1
1900.5,2
1901,4
1901.5,7
1902,3
1902.5,1
1903,1
1903.5,1
1904,0
1904.5,1
1905,0
1905.5,1
1906,0
1906.5,1
1907,1
1907.5,0
1908,1
1908.5,0
1909,1
1909.5,0
1910,1
1910.5,1
1911,1
1911.5,0
1912,1
1912.5,0
1913,1
1913.5,0
1914,1
1914.5,0
1915,1
1915.5,0
1916,1
1916.5,0
1917,0
1917.5,1
1918,0
1918.5,1
1919,1
1919.5,2
1920,0
1920.5,1
1921,0
1921.5,1
1922,1
1922.5,1
1923,0
1923.5,1
1924,0
1924.5,1
1925,0
1925.5,1
1926,0
1926.5,0
1927,1
1927.5,0
1928,1
1928.5,0
1929,1
1929.5,0
1930,1
1930.5,1
1931,2
1931.5,0
1932,1
1932.5,0
1933,1
1933.5,0
1934,2
1934.5,0
1935,1
1935.5,0
1936,1
1936.5,0
1937,0
1937.5,1
1938,0
1938.5,1
1939,0
1939.5,1
1940,1
1940.5,1
1941,0
1941.5,1
1942,0
1942.5,2
1943,0
1943.5,1
1944,0
1944.5,1
1945,0
1945.5,2
1946,0
1946.5,1
1947,0
1947.5,0
1948,1
1948.5,0
1949,1
1949.5,1
1950,1
1950.5,0
1951,1
1951.5,0
1952,1
1952.5,0
1953,1
1953.5,0
1954,1
1954.5,2
1955,1
1955.5,0
1956,1
1956.5,0
1957,0
1957.5,2
1958,0
1958.5,2
1959,0
1959.5,1
1960,1
1960.5,1
1961,0
1961.5,1
1962,0
1962.5,1
1963,0
1963.5,1
1964,0
1964.5,1
1965,0
1965.5,1
1966,1
1966.5,1
1967,0
1967.5,0
1968,1
1968.5,0
1969,1
1969.5,0
1970,1
1970.5,0
1971,1
1971.5,0
1972,1
1972.5,5
1973,3
1973.5,0
1974,2
1974.5,1
1975,1
1975.5,0
1976,1
1976.5,0
1977,0
1977.5,1
1978,0
1978.5,2
1979,0
1979.5,1
1980,1
1980.5,1
1981,0
1981.5,1
1982,0
1982.5,1
1983,0
1983.5,2
1984,0
1984.5,1
1985,0
1985.5,1
1986,0
1986.5,2
1987,0
1987.5,0
1988,1
1988.5,0
1989,1
1989.5,0
1990,1
1990.5,0
1991,1
1991.5,0
1992,1
1992.5,0
1993,1
1993.5,0
1994,1
1994.5,0
1995,1
1995.5,0
1996,1
1996.5,0
1997,1
1997.5,1
1998,0
1998.5,1
1999,0
1999.5,1
2000,1
2000.5,1
2001,0
2001.5,1
2002,0
2002.5,2
2003,0
2003.5,1
2004,0
2004.5,1
2005,0
2005.5,2
2006,2
2006.5,0
2007,1
2007.5,0
2008,1
2008.5,0
2009,1
2009.5,0
2010,2
2010.5,0
2011,1
2011.5,0
2012,1
2012.5,0
2013,1
2013.5,0
2014,2
2014.5,1
2015,3
2015.5,0
2016,0
2016.5,1
2017,0
2017.5,2
2018,1
2018.5,1
2019,0
2019.5,1
2020,1
2020.5,1
2021,0
2021.5,1
2022,0
2022.5,1
2023,0
2023.5,1
2024,0
2024.5,1
2025,0
2025.5,0
2026,1
2026.5,2
2027,1
2027.5,0
2028,1
2028.5,0
2029,1
2029.5,0
2030,1
2030.5,0
2031,1
2031.5,0
2032,1
2032.5,0
2033,1
2033.5,0
2034,1
2034.5,0
2035,1
2035.5,1
2036,0
2036.5,1
2037,0
2037.5,1
2038,0
2038.5,1
2039,0
2039.5,2
2040,1
2040.5,1
2041,0
2041.5,1
2042,0
2042.5,1
2043,0
2043.5,1
2044,1
2044.5,0
2045,1
2045.5,0
2046,1
2046.5,0
2047,2
2047.5,0
2048,1
2048.5,0
2049,1
2049.5,0
2050,1
2050.5,1
2051,1
2051.5,0
2052,1
2052.5,0
2053,1
2053.5,0
2054,1
2054.5,0
2055,0
2055.5,2
2056,0
2056.5,1
2057,0
2057.5,1
2058,0
2058.5,1
2059,0
2059.5,1
2060,0
2060.5,2
2061,0
2061.5,1
2062,1
2062.5,1
2063,0
2063.5,3
2064,9
2064.5,17
2065,2
2065.5,4
2066,2
2066.5,0
2067,3
2067.5,0
2068,1
2068.5,0
2069,1
2069.5,0
2070,1
2070.5,0
2071,1
2071.5,0
2072,1
2072.5,0
2073,1
2073.5,0
2074,2
2074.5,1
2075,0
2075.5,1
2076,0
2076.5,1
2077,0
2077.5,1
2078,0
2078.5,1
2079,0
2079.5,1
2080,0
2080.5,2
2081,0
2081.5,1
2082,0
2082.5,2
2083,1
2083.5,1
2084,0
2084.5,0
2085,1
2085.5,0
2086,1
2086.5,0
2087,1
2087.5,0
2088,1
2088.5,0
2089,1
2089.5,0
2090,1
2090.5,0
2091,1
2091.5,1
2092,1
2092.5,0
2093,1
2093.5,0
2094,0
2094.5,1
2095,0
2095.5,1
2096,0
2096.5,1
2097,0
2097.5,1
2098,0
2098.5,2
2099,0
2099.5,2
2100,0
2100.5,2
2101,0
2101.5,1
2102,0
2102.5,1
2103,0
2103.5,1
2104,0
2104.5,0
2105,1
2105.5,0
2106,1
2106.5,0
2107,1
2107.5,0
2108,2
2108.5,0
2109,2
2109.5,0
2110,1
2110.5,0
2111,1
2111.5,0
2112,2
2112.5,0
2113,1
2113.5,0
2114,0
2114.5,1
2115,0
2115.5,1
2116,0
2116.5,1
2117,0
2117.5,1
2118,0
2118.5,2
2119,0
2119.5,2
2120,0
2120.5,1
2121,1
2121.5,1
2122,0
2122.5,2
2123,0
2123.5,1
2124,0
2124.5,0
2125,1
2125.5,1
2126,1
2126.5,0
2127,1
2127.5,0
2128,1
2128.5,0
2129,1
2129.5,1
2130,1
2130.5,0
2131,2
2131.5,0
2132,0
2132.5,2
2133,0
2133.5,1
2134,0
2134.5,2
2135,0
2135.5,1
2136,0
2136.5,7
2137,0
2137.5,2
2138,0
2138.5,3
2139,0
2139.5,2
2140,0
2140.5,1
2141,0
2141.5,1
2142,0
2142.5,0
2143,1
2143.5,0
2144,1
2144.5,0
2145,1
2145.5,0
2146,1
2146.5,1
2147,2
2147.5,0
2148,1
2148.5,0
2149,1
2149.5,0
2150,2
2150.5,0
2151,1
2151.5,0
2152,1
2152.5,0
2153,0
2153.5,1
2154,0
2154.5,1
2155,0
2155.5,1
2156,0
2156.5,1
2157,0
2157.5,1
2158,0
2158.5,1
2159,1
2159.5,2
2160,0
2160.5,1
2161,0
2161.5,1
2162,1
2162.5,1
2163,0
2163.5,0
2164,1
2164.5,0
2165,1
2165.5,0
2166,1
2166.5,0
2167,1
2167.5,0
2168,1
2168.5,0
2169,1
2169.5,0
2170,1
2170.5,2
2171,1
2171.5,0
2172,1
2172.5,0
2173,1
2173.5,0
2174,0
2174.5,1
2175,1
2175.5,1
2176,0
2176.5,1
2177,0
2177.5,1
2178,0
2178.5,1
2179,0
2179.5,3
2180,0
2180.5,1
2181,0
2181.5,1
2182,1
2182.5,1
2183,0
2183.5,1
2184,0
2184.5,0
2185,1
2185.5,1
2186,1
2186.5,0
2187,1
2187.5,0
2188,1
2188.5,2
2189,1
2189.5,0
2190,1
2190.5,0
2191,1
2191.5,0
2192,1
2192.5,0
2193,1
2193.5,0
2194,1
2194.5,1
2195,0
2195.5,1
2196,0
2196.5,1
2197,0
2197.5,1
2198,0
2198.5,1
2199,1
2199.5,1
2200,1
2200.5,1
2201,0
2201.5,1
2202,0
2202.5,1
2203,0
2203.5,1
2204,0
2204.5,1
2205,0
2205.5,0
2206,1
2206.5,0
2207,1
2207.5,1
2208,2
2208.5,1
2209,1
2209.5,0
2210,1
2210.5,0
2211,1
2211.5,9
2212,4
2212.5,1
2213,3
2213.5,0
2214,2
2214.5,0
2215,1
2215.5,0
2216,0
2216.5,1
2217,0
2217.5,2
2218,0
2218.5,2
2219,0
2219.5,1
2220,1
2220.5,1
2221,0
2221.5,1
2222,0
2222.5,1
2223,0
2223.5,1
2224,0
2224.5,1
2225,0
2225.5,0
2226,1
2226.5,0
2227,1
2227.5,0
2228,1
2228.5,1
2229,1
2229.5,1
2230,1
2230.5,0
2231,2
2231.5,1
2232,1
2232.5,0
2233,2
2233.5,0
2234,1
2234.5,0
2235,1
2235.5,0
2236,0
2236.5,1
2237,0
2237.5,2
2238,0
2238.5,1
2239,0
2239.5,1
2240,1
2240.5,1
2241,0
2241.5,1
2242,0
2242.5,2
2243,0
2243.5,1
2244,0
2244.5,1
2245,0
2245.5,2
2246,0
2246.5,0
2247,1
2247.5,1
2248,1
2248.5,0
2249,1
2249.5,0
2250,1
2250.5,0
2251,1
2251.5,0
2252,0
2252.5,1
2253,0
2253.5,1
2254,0
2254.5,1
2255,0
2255.5,1
2256,0
2256.5,2
2257,0
2257.5,1
2258,0
2258.5,1
2259,0
2259.5,1
2260,1
2260.5,1
2261,0
2261.5,0
2262,1
2262.5,0
2263,1
2263.5,0
2264,1
2264.5,0
2265,1
2265.5,1
2266,1
2266.5,1
2267,1
2267.5,0
2268,1
2268.5,0
2269,1
2269.5,0
2270,1
2270.5,0
2271,1
2271.5,0
2272,0
2272.5,1
2273,0
2273.5,1
2274,0
2274.5,1
2275,0
2275.5,1
2276,1
2276.5,1
2277,0
2277.5,1
2278,0
2278.5,1
2279,0
2279.5,1
2280,1
2280.5,1
2281,0
2281.5,1
2282,0
2282.5,1
2283,0
2283.5,0
2284,1
2284.5,0
2285,2
2285.5,0
2286,1
2286.5,0
2287,1
2287.5,1
2288,1
2288.5,0
2289,1
2289.5,0
2290,1
2290.5,1
2291,1
2291.5,0
2292,1
2292.5,0
2293,1
2293.5,1
2294,0
2294.5,1
2295,0
2295.5,1
2296,0
2296.5,1
2297,0
2297.5,1
2298,1
2298.5,1
2299,0
2299.5,1
2300,1
2300.5,1
2301,0
2301.5,1
2302,1
2302.5,1
2303,0
2303.5,0
2304,1
2304.5,0
2305,1
2305.5,0
2306,1
2306.5,0
2307,1
2307.5,0
2308,1
2308.5,0
2309,1
2309.5,0
2310,4
2310.5,1
2311,2
2311.5,1
2312,1
2312.5,0
2313,1
2313.5,0
2314,0
2314.5,3
2315,0
2315.5,1
2316,1
2316.5,1
2317,0
2317.5,1
2318,0
2318.5,1
2319,0
2319.5,1
2320,0
2320.5,2
2321,0
2321.5,1
2322,0
2322.5,1
2323,0
2323.5,1
2324,0
2324.5,0
2325,1
2325.5,0
2326,1
2326.5,0
2327,1
2327.5,0
2328,1
2328.5,1
2329,1
2329.5,0
2330,1
2330.5,0
2331,1
2331.5,0
2332,1
2332.5,0
2333,1
2333.5,0
2334,0
2334.5,1
2335,0
2335.5,1
2336,0
2336.5,1
2337,0
2337.5,2
2338,0
2338.5,8
2339,6
2339.5,1
2340,1
2340.5,2
2341,2
2341.5,1
2342,1
2342.5,1
2343,0
2343.5,1
2344,1
2344.5,0
2345,1
2345.5,0
2346,1
2346.5,1
2347,1
2347.5,0
2348,1
2348.5,0
2349,1
2349.5,0
2350,1
2350.5,0
2351,1
2351.5,0
2352,1
2352.5,0
2353,1
2353.5,0
2354,1
2354.5,0
2355,1
2355.5,1
2356,0
2356.5,1
2357,0
2357.5,1
2358,0
2358.5,1
2359,0
2359.5,1
2360,0
2360.5,2
2361,0
2361.5,1
2362,0
2362.5,2
2363,0
2363.5,1
2364,1
2364.5,0
2365,1
2365.5,1
2366,1
2366.5,0
2367,1
2367.5,0
2368,1
2368.5,0
2369,1
2369.5,0
2370,1
2370.5,0
2371,1
2371.5,0
2372,1
2372.5,1
2373,0
2373.5,2
2374,0
2374.5,1
2375,1
2375.5,2
2376,0
2376.5,1
2377,1
2377.5,1
2378,0
2378.5,1
2379,0
2379.5,1
2380,0
2380.5,2
2381,0
2381.5,1
2382,0
2382.5,0
2383,1
2383.5,0
2384,1
2384.5,1
2385,1
2385.5,0
2386,1
2386.5,1
2387,1
2387.5,0
2388,1
2388.5,0
2389,1
2389.5,0
2390,1
2390.5,0
2391,1
2391.5,0
2392,0
2392.5,1
2393,0
2393.5,1
2394,0
2394.5,1
2395,1
2395.5,1
2396,0
2396.5,1
2397,0
2397.5,1
2398,0
2398.5,1
2399,0
2399.5,1
2400,0
2400.5,3
2401,0
2401.5,1
2402,0
2402.5,0
2403,1
2403.5,1
2404,1
2404.5,0
2405,1
2405.5,0
2406,1
2406.5,0
2407,1
2407.5,0
2408,1
2408.5,0
2409,1
2409.5,0
2410,1
2410.5,1
2411,1
2411.5,0
2412,0
2412.5,2
2413,0
2413.5,1
2414,0
2414.5,1
2415,0
2415.5,1
2416,0
2416.5,1
2417,0
2417.5,1
2418,0
2418.5,1
2419,0
2419.5,1
2420,0
2420.5,2
2421,0
2421.5,2
2422,0
2422.5,0
2423,1
2423.5,0
2424,1
2424.5,0
2425,1
2425.5,1
2426,1
2426.5,0
2427,1
2427.5,0
2428,1
2428.5,0
2429,1
2429.5,0
2430,1
2430.5,1
2431,1
2431.5,0
2432,0
2432.5,1
2433,0
2433.5,1
2434,0
2434.5,2
2435,0
2435.5,1
2436,0
2436.5,1
2437,0
2437.5,1
2438,0
2438.5,1
2439,1
2439.5,1
2440,0
2440.5,1
2441,1
2441.5,1
2442,0
2442.5,0
2443,1
2443.5,0
2444,1
2444.5,0
2445,1
2445.5,0
2446,1
2446.5,0
2447,1
2447.5,0
2448,2
2448.5,0
2449,1
2449.5,0
2450,1
2450.5,0
2451,1
2451.5,0
2452,0
2452.5,1
2453,0
2453.5,1
2454,0
2454.5,1
2455,0
2455.5,1
2456,0
2456.5,3
2457,0
2457.5,1
2458,0
2458.5,2
2459,5
2459.5,2
2460,0
2460.5,2
2461,2
2461.5,1
2462,0
2462.5,0
2463,1
2463.5,0
2464,1
2464.5,0
2465,1
2465.5,1
2466,1
2466.5,0
2467,1
2467.5,0
2468,1
2468.5,0
2469,1
2469.5,0
2470,1
2470.5,0
2471,1
2471.5,0
2472,0
2472.5,1
2473,11
2473.5,2
2474,1
2474.5,2
2475,1
2475.5,2
2476,0
2476.5,2
2477,0
2477.5,1
2478,0
2478.5,1
2479,0
2479.5,1
2480,0
2480.5,1
2481,1
2481.5,1
2482,1
2482.5,1
2483,2
2483.5,0
2484,1
2484.5,0
2485,0
2485.5,1
2486,0
2486.5,0
2487,0
2487.5,0
2488,0
2488.5,0
2489,0
2489.5,0
2490,0
2490.5,0
2491,0
2491.5,1
2492,0
2492.5,0
2493,0
2493.5,0
2494,0
2494.5,0
2495,0
2495.5,0
2496,0
